CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S7 0.930924 S7 S7 5.978061 4.143308 6.988028 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0409.JPG 0.000096 0.000015 0.000091 0.000401 0.000102 0.000094 0.000079 0.000156 0.000627 0.000423 0.010012 0.000228 0.000532 0.000132 0.000150 0.000059 0.000110 0.000083 0.930924 0.055609 0.000077
S7 0.997944 S7 S7 6.748362 4.143308 6.974798 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0410.JPG 0.000111 0.000017 0.000069 0.000403 0.000127 0.000158 0.000083 0.000191 0.000433 0.000266 0.009663 0.000244 0.000582 0.000161 0.000162 0.000066 0.000114 0.000111 0.865662 0.121266 0.000111
S7 0.999666 S7 S7 5.858701 4.143308 6.992720 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0411.JPG 0.000147 0.000030 0.000142 0.000158 0.000220 0.000251 0.000109 0.000167 0.002457 0.001849 0.020114 0.001022 0.000589 0.000055 0.007457 0.000092 0.000229 0.000119 0.894494 0.070116 0.000185
S7 0.948529 S7 S7 5.898891 4.143308 6.988230 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0412.JPG 0.000078 0.000010 0.000100 0.000176 0.000110 0.000146 0.000064 0.000046 0.000885 0.000413 0.006533 0.000558 0.000383 0.000047 0.003574 0.000047 0.000102 0.000079 0.948529 0.038006 0.000115
S7 0.999712 S7 S7 7.339682 4.143308 6.973336 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0413.JPG 0.000047 0.000012 0.000116 0.000191 0.000115 0.000142 0.000058 0.000043 0.000856 0.000466 0.005069 0.000531 0.000333 0.000033 0.006285 0.000041 0.000118 0.000058 0.898861 0.086518 0.000106
S7 0.998402 S7 S7 6.299518 4.143308 6.980950 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0414.JPG 0.000067 0.000011 0.000076 0.000070 0.000080 0.000061 0.000035 0.000041 0.000418 0.000458 0.006563 0.000178 0.000396 0.000103 0.000597 0.000040 0.000094 0.000050 0.916742 0.073846 0.000074
S7 0.935515 S7 S7 6.029293 4.143308 6.977173 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0415.JPG 0.000091 0.000015 0.000094 0.000204 0.000101 0.000079 0.000078 0.000062 0.000433 0.000288 0.005171 0.000271 0.000491 0.000271 0.000435 0.000061 0.000116 0.000086 0.935515 0.056054 0.000086
S7 0.998867 S7 S7 7.211075 4.143308 6.985679 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0416.JPG 0.000059 0.000010 0.000059 0.000154 0.000064 0.000043 0.000051 0.000040 0.000239 0.000117 0.002203 0.000129 0.000262 0.000191 0.000237 0.000040 0.000083 0.000056 0.899686 0.096225 0.000052
S7 0.999452 S7 S7 5.739577 4.143308 6.977941 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0417.JPG 0.000036 0.000008 0.000059 0.000101 0.000071 0.000081 0.000029 0.000046 0.000483 0.000353 0.009881 0.000175 0.000433 0.000044 0.000135 0.000023 0.000073 0.000048 0.876164 0.111708 0.000050
S7 0.998067 S7 S7 6.244190 4.143308 6.979778 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0418.JPG 0.000021 0.000003 0.000009 0.000146 0.000011 0.000007 0.000020 0.000042 0.000103 0.000100 0.000154 0.000026 0.000025 0.000075 0.000017 0.000015 0.000025 0.000013 0.998067 0.001117 0.000004
S7 0.981837 S7 S7 6.885978 4.143308 6.975963 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0419.JPG 0.000035 0.000005 0.000028 0.000167 0.000026 0.000020 0.000035 0.000068 0.000202 0.000098 0.000755 0.000066 0.000111 0.000086 0.000035 0.000024 0.000042 0.000024 0.981837 0.016317 0.000018
S7 0.982890 S7 S7 5.932379 4.143308 6.989261 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0420.JPG 0.000014 0.000002 0.000043 0.000056 0.000017 0.000013 0.000015 0.000039 0.000225 0.000182 0.000766 0.000064 0.000074 0.000031 0.000091 0.000011 0.000026 0.000010 0.982890 0.015417 0.000014
S7 0.983776 S7 S7 7.026183 4.143308 6.933804 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0421.JPG 0.000037 0.000006 0.000041 0.000220 0.000024 0.000019 0.000036 0.000061 0.000150 0.000096 0.000287 0.000053 0.000066 0.000121 0.000099 0.000022 0.000041 0.000023 0.983776 0.014809 0.000014
S7 0.969152 S7 S7 6.985929 4.143308 6.947048 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0422.JPG 0.000056 0.000008 0.000049 0.000283 0.000035 0.000026 0.000052 0.000116 0.000191 0.000085 0.000210 0.000074 0.000058 0.000227 0.000108 0.000038 0.000054 0.000029 0.969152 0.029126 0.000025
S7 0.999467 S7 S7 7.315352 4.143308 6.966973 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0423.JPG 0.000036 0.000009 0.000118 0.000083 0.000082 0.000107 0.000040 0.000038 0.000480 0.000601 0.010903 0.000232 0.000465 0.000041 0.000267 0.000037 0.000075 0.000054 0.899923 0.086326 0.000081
S7 0.997681 S7 S7 5.976366 4.143308 6.960356 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0424.JPG 0.000035 0.000004 0.000028 0.000108 0.000017 0.000010 0.000037 0.000035 0.000114 0.000114 0.000199 0.000030 0.000037 0.000079 0.000064 0.000014 0.000029 0.000037 0.997681 0.001322 0.000005
S7 0.992463 S7 S7 6.834044 4.143308 6.947833 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0425.JPG 0.000035 0.000004 0.000024 0.000119 0.000024 0.000013 0.000059 0.000038 0.000134 0.000066 0.000384 0.000042 0.000055 0.000090 0.000046 0.000020 0.000037 0.000031 0.992463 0.006304 0.000012
S7 0.997379 S7 S7 6.666906 4.143308 6.967570 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0426.JPG 0.000010 0.000001 0.000012 0.000028 0.000005 0.000002 0.000006 0.000014 0.000069 0.000220 0.000157 0.000017 0.000025 0.000045 0.000057 0.000005 0.000011 0.000004 0.997379 0.001928 0.000003
S7 0.994707 S7 S7 6.629284 4.143308 6.961854 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0427.JPG 0.000017 0.000002 0.000016 0.000079 0.000011 0.000007 0.000026 0.000022 0.000137 0.000163 0.000312 0.000042 0.000068 0.000077 0.000052 0.000008 0.000019 0.000013 0.994707 0.004218 0.000006
S7 0.939394 S7 S7 6.481071 4.143308 6.974056 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0428.JPG 0.000020 0.000003 0.000036 0.000106 0.000025 0.000016 0.000021 0.000024 0.000173 0.000120 0.000677 0.000069 0.000125 0.000078 0.000109 0.000014 0.000036 0.000015 0.939394 0.058919 0.000020
S7 0.999367 S7 S7 6.985469 4.143308 6.960654 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0429.JPG 0.000054 0.000011 0.000065 0.000135 0.000106 0.000143 0.000039 0.000065 0.000657 0.000441 0.016785 0.000261 0.000563 0.000045 0.000215 0.000031 0.000099 0.000077 0.867948 0.112179 0.000081
S7 0.998145 S7 S7 5.853935 4.143308 6.958390 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0430.JPG 0.000042 0.000007 0.000009 0.000285 0.000016 0.000012 0.000042 0.000128 0.000115 0.000144 0.000075 0.000041 0.000026 0.000163 0.000023 0.000031 0.000043 0.000021 0.998145 0.000624 0.000007
S7 0.988243 S7 S7 7.178476 4.143308 6.955342 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0431.JPG 0.000051 0.000007 0.000018 0.000263 0.000026 0.000022 0.000051 0.000150 0.000212 0.000140 0.000591 0.000066 0.000093 0.000190 0.000037 0.000031 0.000050 0.000026 0.988243 0.009718 0.000015
S7 0.943388 S7 S7 7.128639 4.143308 6.951975 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0432.JPG 0.000026 0.000007 0.000121 0.000070 0.000055 0.000051 0.000042 0.000058 0.000719 0.001149 0.003536 0.000270 0.000208 0.000067 0.001551 0.000023 0.000069 0.000026 0.943388 0.048517 0.000048
S7 0.999273 S7 S7 7.157809 4.143308 6.950012 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0433.JPG 0.000037 0.000008 0.000112 0.000135 0.000081 0.000085 0.000056 0.000052 0.000399 0.000375 0.002880 0.000291 0.000274 0.000153 0.002829 0.000031 0.000077 0.000037 0.907075 0.084941 0.000074
S7 0.940102 S7 S7 5.960568 4.143308 6.957910 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0434.JPG 0.000028 0.000006 0.000095 0.000134 0.000058 0.000035 0.000038 0.000037 0.000262 0.000217 0.001069 0.000144 0.000166 0.000140 0.001001 0.000024 0.000057 0.000022 0.940102 0.056325 0.000040
S7 0.987304 S7 S7 6.845646 4.143308 6.946373 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0435.JPG 0.000031 0.000005 0.000042 0.000086 0.000023 0.000012 0.000024 0.000033 0.000203 0.000511 0.001583 0.000061 0.000109 0.000199 0.000194 0.000019 0.000040 0.000017 0.987304 0.009487 0.000017
S7 0.993593 S7 S7 6.758649 4.143308 6.949559 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0436.JPG 0.000070 0.000013 0.000033 0.000327 0.000036 0.000019 0.000104 0.000087 0.000212 0.000188 0.001073 0.000071 0.000151 0.000544 0.000121 0.000036 0.000059 0.000058 0.993593 0.003187 0.000016
S7 0.991026 S7 S7 7.307177 4.143308 6.957293 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0437.JPG 0.000048 0.000008 0.000027 0.000215 0.000026 0.000014 0.000058 0.000048 0.000133 0.000135 0.000506 0.000050 0.000102 0.000315 0.000094 0.000025 0.000040 0.000037 0.991026 0.007082 0.000013
S7 0.998902 S7 S7 6.727885 4.143308 6.950381 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0438.JPG 0.000069 0.000014 0.000143 0.000139 0.000126 0.000167 0.000072 0.000140 0.000876 0.001477 0.022450 0.000309 0.000813 0.000263 0.000286 0.000052 0.000127 0.000094 0.884339 0.087940 0.000106
S7 0.998386 S7 S7 6.063661 4.143308 6.961664 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0439.JPG 0.000021 0.000003 0.000006 0.000141 0.000010 0.000007 0.000022 0.000055 0.000080 0.000068 0.000125 0.000033 0.000021 0.000325 0.000018 0.000017 0.000021 0.000012 0.998386 0.000626 0.000004
S7 0.994178 S7 S7 6.867864 4.143308 6.942997 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0440.JPG 0.000023 0.000003 0.000015 0.000132 0.000014 0.000011 0.000024 0.000060 0.000137 0.000082 0.000342 0.000042 0.000049 0.000191 0.000026 0.000016 0.000025 0.000013 0.994178 0.004610 0.000008
S7 0.977114 S7 S7 7.113312 4.143308 6.938586 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0441.JPG 0.000013 0.000003 0.000063 0.000045 0.000023 0.000024 0.000022 0.000034 0.000312 0.000349 0.001120 0.000118 0.000088 0.000073 0.000790 0.000013 0.000037 0.000013 0.977114 0.019720 0.000024
S7 0.969045 S7 S7 6.886702 4.143308 6.942348 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0442.JPG 0.000025 0.000004 0.000036 0.000137 0.000029 0.000022 0.000028 0.000030 0.000152 0.000080 0.000365 0.000097 0.000082 0.000297 0.001009 0.000019 0.000046 0.000019 0.969045 0.028455 0.000023
S7 0.987599 S7 S7 7.059893 4.143308 6.949337 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0443.JPG 0.000032 0.000004 0.000022 0.000179 0.000021 0.000018 0.000027 0.000056 0.000134 0.000054 0.000164 0.000062 0.000037 0.000313 0.000338 0.000023 0.000032 0.000017 0.987599 0.010857 0.000012
S7 0.955938 S7 S7 6.892102 4.143308 6.947034 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0444.JPG 0.000046 0.000011 0.000106 0.000052 0.000093 0.000070 0.000033 0.000023 0.000736 0.000601 0.017860 0.000218 0.000579 0.000059 0.000212 0.000050 0.000088 0.000060 0.955938 0.023089 0.000076
S7 0.998832 S7 S7 6.842869 4.143308 6.958133 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0445.JPG 0.000014 0.000002 0.000006 0.000070 0.000008 0.000004 0.000014 0.000021 0.000066 0.000050 0.000169 0.000022 0.000022 0.000090 0.000023 0.000008 0.000015 0.000012 0.998832 0.000548 0.000003
S7 0.997177 S7 S7 6.875465 4.143308 6.954138 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0446.JPG 0.000014 0.000002 0.000010 0.000054 0.000011 0.000006 0.000009 0.000014 0.000076 0.000026 0.000426 0.000022 0.000049 0.000063 0.000019 0.000009 0.000017 0.000012 0.997177 0.001976 0.000007
S7 0.985815 S7 S7 7.306685 4.143308 6.962718 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0447.JPG 0.000023 0.000003 0.000049 0.000036 0.000019 0.000012 0.000012 0.000018 0.000180 0.000419 0.001361 0.000056 0.000160 0.000212 0.000129 0.000012 0.000033 0.000013 0.985815 0.011420 0.000019
S7 0.994490 S7 S7 6.948948 4.143308 6.957126 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0448.JPG 0.000013 0.000002 0.000017 0.000060 0.000010 0.000006 0.000021 0.000017 0.000098 0.000157 0.000181 0.000039 0.000087 0.000258 0.000051 0.000008 0.000016 0.000012 0.994490 0.004454 0.000005
S7 0.982354 S7 S7 6.908317 4.143308 6.965527 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0449.JPG 0.000016 0.000002 0.000026 0.000067 0.000015 0.000009 0.000017 0.000018 0.000108 0.000094 0.000314 0.000038 0.000083 0.000210 0.000048 0.000011 0.000021 0.000010 0.982354 0.016530 0.000010
S7 0.999444 S7 S7 6.982563 4.143308 6.956808 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0450.JPG 0.000041 0.000009 0.000121 0.000102 0.000074 0.000102 0.000042 0.000044 0.000573 0.000725 0.009448 0.000166 0.000559 0.000093 0.000169 0.000026 0.000083 0.000056 0.890554 0.096948 0.000066
S7 0.998138 S7 S7 5.964073 4.143308 6.963357 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0451.JPG 0.000038 0.000005 0.000016 0.000208 0.000016 0.000011 0.000044 0.000085 0.000095 0.000120 0.000055 0.000036 0.000027 0.000383 0.000029 0.000028 0.000034 0.000021 0.998138 0.000604 0.000005
S7 0.996646 S7 S7 6.853903 4.143308 6.941365 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0452.JPG 0.000037 0.000004 0.000014 0.000174 0.000015 0.000012 0.000037 0.000101 0.000100 0.000090 0.000104 0.000033 0.000034 0.000401 0.000024 0.000023 0.000031 0.000019 0.996646 0.002097 0.000006
S7 0.962054 S7 S7 7.008532 4.143308 6.938224 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0453.JPG 0.000030 0.000006 0.000108 0.000051 0.000040 0.000055 0.000037 0.000041 0.000480 0.000528 0.002103 0.000279 0.000141 0.000075 0.002850 0.000021 0.000060 0.000024 0.962054 0.030973 0.000044
S7 0.945690 S7 S7 6.815051 4.143308 6.949162 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0454.JPG 0.000026 0.000004 0.000065 0.000079 0.000044 0.000039 0.000032 0.000027 0.000202 0.000099 0.000868 0.000176 0.000126 0.000099 0.002409 0.000017 0.000053 0.000020 0.945690 0.049881 0.000043
S7 0.940851 S7 S7 6.944604 4.143308 6.945069 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0455.JPG 0.000021 0.000005 0.000068 0.000086 0.000037 0.000039 0.000028 0.000025 0.000216 0.000098 0.000688 0.000183 0.000112 0.000073 0.004817 0.000016 0.000050 0.000019 0.940851 0.052529 0.000040
S7 0.991485 S7 S7 6.889844 4.143308 6.954969 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0456.JPG 0.000015 0.000003 0.000027 0.000034 0.000017 0.000011 0.000011 0.000012 0.000122 0.000160 0.001533 0.000047 0.000111 0.000144 0.000093 0.000012 0.000025 0.000012 0.991485 0.006111 0.000015
S7 0.996915 S7 S7 6.710572 4.143308 6.950927 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0457.JPG 0.000033 0.000005 0.000013 0.000139 0.000018 0.000008 0.000033 0.000032 0.000069 0.000029 0.000208 0.000034 0.000038 0.001169 0.000045 0.000020 0.000027 0.000036 0.996915 0.001125 0.000006
S7 0.994155 S7 S7 6.716924 4.143308 6.959474 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0458.JPG 0.000033 0.000004 0.000019 0.000120 0.000019 0.000010 0.000023 0.000023 0.000091 0.000033 0.000650 0.000041 0.000073 0.000494 0.000069 0.000018 0.000026 0.000041 0.994155 0.004046 0.000011
S7 0.999667 S7 S7 6.948161 4.143308 6.957761 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0459.JPG 0.000033 0.000007 0.000114 0.000086 0.000066 0.000076 0.000033 0.000024 0.000636 0.000512 0.009536 0.000214 0.000519 0.000043 0.000166 0.000023 0.000058 0.000051 0.915279 0.072469 0.000057
S7 0.998744 S7 S7 5.859872 4.143308 6.963412 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0460.JPG 0.000009 0.000001 0.000006 0.000039 0.000005 0.000003 0.000010 0.000014 0.000051 0.000052 0.000092 0.000016 0.000021 0.000077 0.000012 0.000005 0.000009 0.000006 0.998744 0.000829 0.000002
S7 0.994064 S7 S7 6.981419 4.143308 6.948952 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0461.JPG 0.000016 0.000002 0.000019 0.000071 0.000014 0.000009 0.000020 0.000032 0.000110 0.000061 0.000390 0.000036 0.000052 0.000084 0.000021 0.000009 0.000017 0.000009 0.994064 0.004955 0.000008
S7 0.999685 S7 S7 6.738352 4.143308 6.946276 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0462.JPG 0.000028 0.000014 0.000206 0.000087 0.000129 0.000216 0.000104 0.000068 0.000815 0.001712 0.009758 0.000572 0.000384 0.000058 0.009789 0.000051 0.000124 0.000061 0.872088 0.103596 0.000141
S7 0.951708 S7 S7 6.050614 4.143308 6.953793 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0463.JPG 0.000022 0.000004 0.000081 0.000101 0.000041 0.000045 0.000039 0.000033 0.000259 0.000160 0.000836 0.000182 0.000118 0.000119 0.002494 0.000019 0.000054 0.000023 0.951708 0.043622 0.000040
S7 0.999098 S7 S7 6.934433 4.143308 6.942952 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0464.JPG 0.000023 0.000005 0.000079 0.000139 0.000040 0.000035 0.000038 0.000039 0.000195 0.000113 0.000495 0.000128 0.000099 0.000305 0.003066 0.000020 0.000055 0.000020 0.917899 0.077172 0.000035
S7 0.999614 S7 S7 6.225452 4.143308 6.936876 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0465.JPG 0.000051 0.000013 0.000113 0.000060 0.000097 0.000090 0.000042 0.000029 0.000678 0.000477 0.013373 0.000251 0.000432 0.000042 0.000267 0.000051 0.000101 0.000056 0.911476 0.072213 0.000089
S7 0.996921 S7 S7 5.997315 4.143308 6.941658 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0466.JPG 0.000033 0.000003 0.000022 0.000083 0.000017 0.000011 0.000044 0.000025 0.000097 0.000057 0.000302 0.000032 0.000046 0.000175 0.000073 0.000012 0.000024 0.000031 0.996921 0.001985 0.000006
S7 0.988268 S7 S7 7.160229 4.143308 6.939464 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0467.JPG 0.000023 0.000003 0.000024 0.000066 0.000022 0.000013 0.000024 0.000017 0.000138 0.000054 0.000854 0.000049 0.000081 0.000089 0.000051 0.000015 0.000029 0.000019 0.988268 0.010145 0.000015
S7 0.989573 S7 S7 6.845431 4.143308 6.933335 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0468.JPG 0.000016 0.000002 0.000037 0.000028 0.000013 0.000008 0.000009 0.000016 0.000138 0.000376 0.000715 0.000042 0.000100 0.000157 0.000097 0.000009 0.000025 0.000010 0.989573 0.008618 0.000012
S7 0.998841 S7 S7 6.727910 4.143308 6.944381 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0469.JPG 0.000008 0.000001 0.000006 0.000040 0.000005 0.000002 0.000020 0.000010 0.000045 0.000070 0.000047 0.000011 0.000030 0.000112 0.000013 0.000004 0.000009 0.000006 0.998841 0.000720 0.000002
S7 0.995579 S7 S7 7.269125 4.143308 6.936375 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0470.JPG 0.000010 0.000001 0.000011 0.000055 0.000010 0.000003 0.000015 0.000013 0.000054 0.000080 0.000086 0.000014 0.000045 0.000115 0.000017 0.000006 0.000012 0.000006 0.995579 0.003865 0.000003
S7 0.999427 S7 S7 6.925821 4.143308 6.941663 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0471.JPG 0.000040 0.000009 0.000086 0.000090 0.000077 0.000148 0.000045 0.000053 0.000476 0.000750 0.010993 0.000200 0.000438 0.000081 0.000246 0.000024 0.000078 0.000062 0.863419 0.122612 0.000072
S7 0.993610 S7 S7 6.010484 4.143308 6.936872 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0473.JPG 0.000032 0.000004 0.000015 0.000155 0.000017 0.000012 0.000031 0.000093 0.000133 0.000083 0.000325 0.000043 0.000062 0.000201 0.000026 0.000018 0.000031 0.000016 0.993610 0.005083 0.000009
S7 0.936948 S7 S7 6.823025 4.143308 6.931058 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0474.JPG 0.000039 0.000009 0.000167 0.000073 0.000073 0.000081 0.000068 0.000060 0.001104 0.002147 0.007773 0.000323 0.000288 0.000083 0.001162 0.000033 0.000088 0.000040 0.936948 0.049373 0.000069
S7 0.962407 S7 S7 6.878497 4.143308 6.927629 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0475.JPG 0.000031 0.000004 0.000083 0.000086 0.000053 0.000053 0.000040 0.000028 0.000309 0.000237 0.002242 0.000208 0.000185 0.000137 0.001119 0.000021 0.000049 0.000029 0.962407 0.032633 0.000045
S7 0.940719 S7 S7 6.903596 4.143308 6.936733 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0476.JPG 0.000030 0.000006 0.000102 0.000118 0.000065 0.000056 0.000041 0.000031 0.000497 0.000331 0.002464 0.000216 0.000197 0.000127 0.000891 0.000025 0.000062 0.000030 0.940719 0.053938 0.000052
S7 0.960311 S7 S7 6.941611 4.143308 6.934953 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0477.JPG 0.000045 0.000009 0.000085 0.000057 0.000072 0.000051 0.000029 0.000023 0.000459 0.000399 0.009146 0.000199 0.000368 0.000127 0.000352 0.000035 0.000077 0.000042 0.960311 0.028052 0.000064
S7 0.997338 S7 S7 6.906250 4.143308 6.942833 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0478.JPG 0.000033 0.000005 0.000013 0.000152 0.000018 0.000009 0.000033 0.000030 0.000082 0.000038 0.000435 0.000042 0.000051 0.000572 0.000050 0.000019 0.000027 0.000033 0.997338 0.001013 0.000008
S7 0.989704 S7 S7 7.044883 4.143308 6.936224 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0479.JPG 0.000043 0.000006 0.000028 0.000150 0.000034 0.000019 0.000034 0.000031 0.000173 0.000055 0.001852 0.000075 0.000123 0.000530 0.000072 0.000027 0.000042 0.000036 0.989704 0.006942 0.000023
S7 0.909498 S7 S7 6.994318 4.143308 6.941652 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0480.JPG 0.000041 0.000011 0.000198 0.000111 0.000124 0.000148 0.000052 0.000077 0.000760 0.002557 0.033315 0.000306 0.001466 0.000176 0.000419 0.000038 0.000094 0.000090 0.909498 0.050421 0.000099
S7 0.996209 S7 S7 7.036316 4.143308 6.939302 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0481.JPG 0.000031 0.000005 0.000011 0.000163 0.000018 0.000012 0.000035 0.000067 0.000112 0.000098 0.000460 0.000048 0.000045 0.001411 0.000030 0.000028 0.000030 0.000023 0.996209 0.001157 0.000007
S7 0.996267 S7 S7 6.864734 4.143308 6.945416 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0482.JPG 0.000028 0.000004 0.000013 0.000151 0.000015 0.000012 0.000028 0.000086 0.000102 0.000064 0.000290 0.000043 0.000043 0.000525 0.000030 0.000025 0.000027 0.000017 0.996267 0.002225 0.000007
S7 0.933284 S7 S7 7.005249 4.143308 6.939240 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0483.JPG 0.000032 0.000010 0.000207 0.000088 0.000102 0.000158 0.000076 0.000068 0.000734 0.001055 0.007986 0.000514 0.000309 0.000223 0.005382 0.000039 0.000097 0.000049 0.933284 0.049488 0.000100
S7 0.985479 S7 S7 6.988873 4.143308 6.944204 1 1 1 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0484.JPG 0.000022 0.000004 0.000035 0.000146 0.000027 0.000018 0.000027 0.000034 0.000100 0.000060 0.000270 0.000083 0.000061 0.000595 0.001449 0.000022 0.000039 0.000020 0.985479 0.011489 0.000020
S7 0.986133 S7 S7 6.926666 4.143308 6.938635 1 1 0 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0485.JPG 0.000027 0.000004 0.000042 0.000159 0.000032 0.000023 0.000028 0.000050 0.000109 0.000065 0.000470 0.000090 0.000077 0.000703 0.001214 0.000027 0.000035 0.000020 0.986133 0.010668 0.000023
